Location,ISO Code,Date,Total Vaccinations,People Vaccinated,People Fully Vaccinated,total_boosters,Daily Vaccinations (Raw),Daily Vaccinations,Total Vaccinations Per Hundred,People Vaccinated Per Hundred,Daily Vaccinations Per Million,daily_people_vaccinated
Uruguay,URY,2022-07-03,8693231.0,2999714.0,2890122.0,2803395.0,2.0,5501.0,253.98,87.64,1607.0,135.0
Uruguay,URY,2022-07-04,8695187.0,2999774.0,2890295.0,2805118.0,1956.0,4039.0,254.04,87.64,1180.0,91.0
Uruguay,URY,2022-07-05,8700076.0,2999895.0,2890591.0,2809590.0,4889.0,3420.0,254.18,87.64,999.0,96.0
Uruguay,URY,2022-07-06,8703017.0,2999956.0,2890672.0,2812389.0,2941.0,2555.0,254.27,87.65,746.0,89.0
Uruguay,URY,2022-07-07,8705316.0,3000125.0,2891051.0,2814140.0,2299.0,1814.0,254.33,87.65,530.0,67.0
Uruguay,URY,2022-07-08,8707284.0,3000172.0,2891116.0,2815996.0,1968.0,2009.0,254.39,87.65,587.0,65.0
Uruguay,URY,2022-07-09,8707321.0,3000173.0,2891117.0,2816031.0,37.0,2013.0,254.39,87.65,588.0,66.0
Uruguay,URY,2022-07-10,8707322.0,3000173.0,2891117.0,2816032.0,1.0,2013.0,254.39,87.65,588.0,66.0
Uruguay,URY,2022-07-11,8709200.0,3000224.0,2891165.0,2817811.0,1878.0,2002.0,254.45,87.65,585.0,64.0
Uruguay,URY,2022-07-12,8712580.0,3000328.0,2891308.0,2820944.0,3380.0,1786.0,254.55,87.66,522.0,62.0
Uruguay,URY,2022-07-13,8714475.0,3000385.0,2891388.0,2822702.0,1895.0,1637.0,254.6,87.66,478.0,61.0
Uruguay,URY,2022-07-14,8715600.0,3000431.0,2891423.0,2823746.0,1125.0,1469.0,254.63,87.66,429.0,44.0
Uruguay,URY,2022-07-15,8716840.0,3000473.0,2891471.0,2824896.0,1240.0,1365.0,254.67,87.66,399.0,43.0
Uruguay,URY,2022-07-16,8716847.0,3000473.0,2891473.0,2824901.0,7.0,1361.0,254.67,87.66,398.0,43.0
Uruguay,URY,2022-07-17,8716849.0,3000473.0,2891474.0,2824902.0,2.0,1361.0,254.67,87.66,398.0,43.0
Uruguay,URY,2022-07-18,8716851.0,3000474.0,2891474.0,2824903.0,2.0,1093.0,254.67,87.66,319.0,36.0
Uruguay,URY,2022-07-19,8718765.0,3000587.0,2891621.0,2826557.0,1914.0,884.0,254.73,87.66,258.0,37.0
Uruguay,URY,2022-07-20,8719557.0,3000642.0,2891670.0,2827245.0,792.0,726.0,254.75,87.67,212.0,37.0
Uruguay,URY,2022-07-21,8720654.0,3000747.0,2891750.0,2828157.0,1097.0,722.0,254.78,87.67,211.0,45.0
Uruguay,URY,2022-07-22,8721763.0,3000807.0,2891833.0,2829123.0,1109.0,703.0,254.81,87.67,205.0,48.0
Uruguay,URY,2022-07-23,8721819.0,3000811.0,2891834.0,2829174.0,56.0,710.0,254.82,87.67,207.0,48.0
Uruguay,URY,2022-07-26,8724038.0,3000964.0,2892002.0,2831072.0,1882.0,753.0,254.88,87.68,220.0,54.0
Uruguay,URY,2022-07-27,8724805.0,3001009.0,2892057.0,2831739.0,767.0,750.0,254.9,87.68,219.0,52.0
Uruguay,URY,2022-07-28,8725619.0,3001098.0,2892248.0,2832273.0,814.0,709.0,254.93,87.68,207.0,50.0
Uruguay,URY,2022-07-29,8726434.0,3001194.0,2892381.0,2832859.0,815.0,667.0,254.95,87.68,195.0,55.0
Uruguay,URY,2022-07-30,8726489.0,3001200.0,2892385.0,2832904.0,55.0,667.0,254.95,87.68,195.0,56.0
Uruguay,URY,2022-07-31,8726491.0,3001200.0,2892386.0,2832905.0,2.0,643.0,254.95,87.68,188.0,55.0
Uruguay,URY,2022-08-01,8727033.0,3001248.0,2892422.0,2833363.0,542.0,697.0,254.97,87.68,204.0,61.0
Uruguay,URY,2022-08-02,8728768.0,3001385.0,2892574.0,2834809.0,1735.0,676.0,255.02,87.69,197.0,60.0
Uruguay,URY,2022-08-03,8729327.0,3001426.0,2892622.0,2835279.0,559.0,646.0,255.03,87.69,189.0,60.0
Uruguay,URY,2022-08-04,8730207.0,3001581.0,2892963.0,2835663.0,880.0,655.0,255.06,87.69,191.0,69.0
Uruguay,URY,2022-08-05,8730891.0,3001645.0,2893069.0,2836177.0,684.0,637.0,255.08,87.7,186.0,64.0
Uruguay,URY,2022-08-06,8730929.0,3001646.0,2893071.0,2836212.0,38.0,634.0,255.08,87.7,185.0,64.0
Uruguay,URY,2022-08-07,8730931.0,3001646.0,2893071.0,2836214.0,2.0,634.0,255.08,87.7,185.0,64.0
Uruguay,URY,2022-08-08,8731318.0,3001678.0,2893098.0,2836542.0,387.0,612.0,255.09,87.7,179.0,61.0
Uruguay,URY,2022-08-09,8732443.0,3001781.0,2893228.0,2837434.0,1125.0,525.0,255.13,87.7,153.0,57.0
Uruguay,URY,2022-08-10,8732983.0,3001805.0,2893260.0,2837918.0,540.0,522.0,255.14,87.7,153.0,54.0
Uruguay,URY,2022-08-11,8733877.0,3001981.0,2893539.0,2838357.0,894.0,524.0,255.17,87.71,153.0,57.0
Uruguay,URY,2022-08-12,8734469.0,3002028.0,2893644.0,2838797.0,592.0,511.0,255.19,87.71,149.0,55.0
Uruguay,URY,2022-08-13,8734507.0,3002029.0,2893648.0,2838830.0,38.0,511.0,255.19,87.71,149.0,55.0
Uruguay,URY,2022-08-14,8734508.0,3002029.0,2893648.0,2838831.0,1.0,511.0,255.19,87.71,149.0,55.0
Uruguay,URY,2022-08-15,8734913.0,3002064.0,2893669.0,2839180.0,405.0,514.0,255.2,87.71,150.0,55.0
Uruguay,URY,2022-08-16,8736115.0,3002179.0,2893775.0,2840161.0,1202.0,525.0,255.23,87.71,153.0,57.0
Uruguay,URY,2022-08-17,8736805.0,3002220.0,2893809.0,2840776.0,690.0,546.0,255.25,87.71,160.0,59.0
Uruguay,URY,2022-08-18,8737492.0,3002336.0,2894026.0,2841130.0,687.0,516.0,255.27,87.72,151.0,51.0
Uruguay,URY,2022-08-19,8738133.0,3002402.0,2894099.0,2841632.0,641.0,523.0,255.29,87.72,153.0,53.0
Uruguay,URY,2022-08-20,8738163.0,3002404.0,2894100.0,2841659.0,30.0,522.0,255.29,87.72,153.0,54.0
Uruguay,URY,2022-08-23,8739940.0,3002566.0,2894247.0,2843127.0,1361.0,546.0,255.35,87.72,160.0,55.0
Uruguay,URY,2022-08-24,8740376.0,3002597.0,2894296.0,2843483.0,436.0,510.0,255.36,87.72,149.0,54.0
Uruguay,URY,2022-08-25,8740378.0,3002597.0,2894298.0,2843483.0,2.0,412.0,255.36,87.72,120.0,37.0
Uruguay,URY,2022-08-26,8740930.0,3002666.0,2894383.0,2843881.0,552.0,400.0,255.37,87.73,117.0,38.0
Uruguay,URY,2022-08-27,8740967.0,3002668.0,2894392.0,2843907.0,37.0,401.0,255.38,87.73,117.0,38.0
Uruguay,URY,2022-08-30,8742406.0,3002800.0,2894521.0,2845085.0,1118.0,352.0,255.42,87.73,103.0,33.0
Uruguay,URY,2022-08-31,8743122.0,3002865.0,2894583.0,2845674.0,716.0,392.0,255.44,87.73,115.0,38.0
Uruguay,URY,2022-09-01,8743722.0,3002962.0,2894770.0,2845990.0,600.0,478.0,255.46,87.73,140.0,52.0
Uruguay,URY,2022-09-02,8744186.0,3003040.0,2894854.0,2846292.0,464.0,465.0,255.47,87.74,136.0,53.0
Uruguay,URY,2022-09-03,8744231.0,3003041.0,2894860.0,2846330.0,45.0,466.0,255.47,87.74,136.0,53.0
Uruguay,URY,2022-09-06,8745681.0,3003184.0,2895020.0,2847477.0,1110.0,468.0,255.51,87.74,137.0,55.0
Uruguay,URY,2022-09-07,8746090.0,3003221.0,2895059.0,2847810.0,409.0,424.0,255.52,87.74,124.0,51.0
Uruguay,URY,2022-09-08,8746708.0,3003321.0,2895219.0,2848168.0,618.0,427.0,255.54,87.74,125.0,51.0
Uruguay,URY,2022-09-09,8747169.0,3003373.0,2895278.0,2848518.0,461.0,426.0,255.56,87.75,124.0,48.0
Uruguay,URY,2022-09-10,8747199.0,3003376.0,2895281.0,2848542.0,30.0,424.0,255.56,87.75,124.0,48.0
Uruguay,URY,2022-09-11,8747200.0,3003376.0,2895281.0,2848543.0,1.0,400.0,255.56,87.75,117.0,46.0
Uruguay,URY,2022-09-12,8747556.0,3003411.0,2895311.0,2848834.0,356.0,426.0,255.57,87.75,124.0,49.0
Uruguay,URY,2022-09-13,8748496.0,3003487.0,2895420.0,2849589.0,940.0,402.0,255.6,87.75,117.0,43.0
Uruguay,URY,2022-09-14,8748825.0,3003512.0,2895456.0,2849857.0,329.0,391.0,255.6,87.75,114.0,42.0
Uruguay,URY,2022-09-15,8749131.0,3003562.0,2895529.0,2850040.0,306.0,346.0,255.61,87.75,101.0,34.0
Uruguay,URY,2022-09-16,8749734.0,3003610.0,2895599.0,2850525.0,603.0,366.0,255.63,87.75,107.0,34.0
Uruguay,URY,2022-09-17,8749753.0,3003610.0,2895600.0,2850543.0,19.0,365.0,255.63,87.75,107.0,33.0
Uruguay,URY,2022-09-20,8750855.0,3003673.0,2895746.0,2851436.0,802.0,337.0,255.66,87.75,98.0,27.0
Uruguay,URY,2022-09-21,8751232.0,3003700.0,2895785.0,2851747.0,377.0,344.0,255.67,87.76,101.0,27.0
Uruguay,URY,2022-09-22,8751579.0,3003747.0,2895881.0,2851951.0,347.0,350.0,255.69,87.76,102.0,26.0
Uruguay,URY,2022-09-23,8751959.0,3003775.0,2895954.0,2852230.0,380.0,318.0,255.7,87.76,93.0,24.0
Uruguay,URY,2022-09-24,8751966.0,3003776.0,2895955.0,2852235.0,7.0,316.0,255.7,87.76,92.0,24.0
Uruguay,URY,2022-09-27,8752985.0,3003849.0,2896067.0,2853069.0,714.0,304.0,255.73,87.76,89.0,25.0
Uruguay,URY,2022-09-28,8753295.0,3003872.0,2896096.0,2853327.0,310.0,295.0,255.74,87.76,86.0,25.0
Uruguay,URY,2022-09-29,8753802.0,3003948.0,2896227.0,2853627.0,507.0,318.0,255.75,87.76,93.0,29.0
Uruguay,URY,2022-09-30,8754134.0,3003991.0,2896264.0,2853879.0,332.0,311.0,255.76,87.76,91.0,31.0
Uruguay,URY,2022-10-04,8754916.0,3004062.0,2896367.0,2854487.0,611.0,276.0,255.78,87.77,81.0,30.0
Uruguay,URY,2022-10-05,8755166.0,3004075.0,2896399.0,2854692.0,250.0,267.0,255.79,87.77,78.0,29.0
Uruguay,URY,2022-10-06,8755423.0,3004091.0,2896425.0,2854907.0,257.0,232.0,255.8,87.77,68.0,20.0
Uruguay,URY,2022-10-07,8755641.0,3004104.0,2896450.0,2855087.0,218.0,215.0,255.8,87.77,63.0,16.0
Uruguay,URY,2022-10-08,8755664.0,3004105.0,2896452.0,2855107.0,23.0,210.0,255.8,87.77,61.0,16.0
Uruguay,URY,2022-10-09,8755667.0,3004105.0,2896452.0,2855110.0,3.0,203.0,255.8,87.77,59.0,15.0
Uruguay,URY,2022-10-10,8755671.0,3004106.0,2896453.0,2855112.0,4.0,195.0,255.8,87.77,57.0,15.0
Uruguay,URY,2022-10-11,8756206.0,3004144.0,2896565.0,2855497.0,535.0,184.0,255.82,87.77,54.0,12.0
Uruguay,URY,2022-10-12,8756434.0,3004168.0,2896585.0,2855681.0,228.0,181.0,255.83,87.77,53.0,13.0
Uruguay,URY,2022-10-13,8756582.0,3004180.0,2896596.0,2855806.0,148.0,166.0,255.83,87.77,48.0,13.0
Uruguay,URY,2022-10-14,8756796.0,3004188.0,2896622.0,2855986.0,214.0,165.0,255.84,87.77,48.0,12.0
Uruguay,URY,2022-10-15,8756812.0,3004191.0,2896623.0,2855998.0,16.0,164.0,255.84,87.77,48.0,12.0
Uruguay,URY,2022-10-18,8757406.0,3004237.0,2896684.0,2856485.0,444.0,171.0,255.86,87.77,50.0,13.0
Uruguay,URY,2022-10-19,8757545.0,3004250.0,2896703.0,2856592.0,139.0,159.0,255.86,87.77,46.0,12.0
Uruguay,URY,2022-10-20,8757581.0,3004250.0,2896703.0,2856628.0,36.0,143.0,255.86,87.77,42.0,10.0
Uruguay,URY,2022-10-21,8757854.0,3004276.0,2896731.0,2856847.0,273.0,151.0,255.87,87.77,44.0,13.0
Uruguay,URY,2022-10-22,8757872.0,3004285.0,2896732.0,2856855.0,18.0,151.0,255.87,87.77,44.0,13.0
Uruguay,URY,2022-10-25,8758531.0,3004367.0,2896807.0,2857357.0,518.0,161.0,255.89,87.78,47.0,19.0
Uruguay,URY,2022-10-26,8758734.0,3004397.0,2896838.0,2857499.0,203.0,170.0,255.89,87.78,50.0,21.0
Uruguay,URY,2022-10-27,8759030.0,3004431.0,2896873.0,2857726.0,296.0,207.0,255.9,87.78,60.0,26.0
Uruguay,URY,2022-10-28,8759231.0,3004448.0,2896905.0,2857878.0,201.0,197.0,255.91,87.78,58.0,25.0
Uruguay,URY,2022-10-29,8759248.0,3004448.0,2896907.0,2857893.0,17.0,197.0,255.91,87.78,58.0,23.0
Uruguay,URY,2022-11-01,8759798.0,3004529.0,2896972.0,2858297.0,384.0,181.0,255.93,87.78,53.0,23.0
Uruguay,URY,2022-11-02,8759799.0,3004529.0,2896972.0,2858298.0,1.0,152.0,255.93,87.78,44.0,19.0
Uruguay,URY,2022-11-03,8759953.0,3004543.0,2896992.0,2858418.0,154.0,132.0,255.93,87.78,39.0,16.0
Uruguay,URY,2022-11-04,8760124.0,3004563.0,2897013.0,2858548.0,171.0,128.0,255.93,87.78,37.0,16.0
Uruguay,URY,2022-11-05,8760137.0,3004563.0,2897014.0,2858560.0,13.0,127.0,255.94,87.78,37.0,16.0
Uruguay,URY,2022-11-08,8760634.0,3004645.0,2897065.0,2858924.0,382.0,119.0,255.95,87.78,35.0,17.0
Uruguay,URY,2022-11-09,8760785.0,3004655.0,2897080.0,2859050.0,151.0,141.0,255.95,87.78,41.0,18.0
Uruguay,URY,2022-11-10,8760925.0,3004688.0,2897092.0,2859145.0,140.0,139.0,255.96,87.78,41.0,21.0
Uruguay,URY,2022-11-11,8761085.0,3004700.0,2897112.0,2859273.0,160.0,137.0,255.96,87.78,40.0,20.0
Uruguay,URY,2022-11-12,8761092.0,3004700.0,2897113.0,2859279.0,7.0,136.0,255.96,87.78,40.0,20.0
Uruguay,URY,2022-11-15,8761652.0,3004764.0,2897191.0,2859697.0,422.0,145.0,255.98,87.79,42.0,17.0
Uruguay,URY,2022-11-16,8761799.0,3004780.0,2897203.0,2859816.0,147.0,145.0,255.98,87.79,42.0,18.0
Uruguay,URY,2022-11-17,8761971.0,3004808.0,2897221.0,2859942.0,172.0,149.0,255.99,87.79,44.0,17.0
Uruguay,URY,2022-11-18,8762082.0,3004822.0,2897234.0,2860026.0,111.0,142.0,255.99,87.79,41.0,17.0
Uruguay,URY,2022-11-19,8762089.0,3004823.0,2897235.0,2860031.0,7.0,142.0,255.99,87.79,41.0,18.0
Uruguay,URY,2022-11-22,8762552.0,3004886.0,2897290.0,2860376.0,370.0,129.0,256.01,87.79,38.0,17.0
Uruguay,URY,2022-11-23,8762685.0,3004899.0,2897304.0,2860482.0,133.0,127.0,256.01,87.79,37.0,17.0
Uruguay,URY,2022-11-24,8762806.0,3004913.0,2897325.0,2860568.0,121.0,119.0,256.01,87.79,35.0,15.0
Uruguay,URY,2022-11-25,8762930.0,3004920.0,2897332.0,2860678.0,124.0,121.0,256.02,87.79,35.0,14.0
Uruguay,URY,2022-11-26,8762949.0,3004922.0,2897335.0,2860692.0,19.0,123.0,256.02,87.79,36.0,14.0
Uruguay,URY,2022-11-29,8763565.0,3004995.0,2897410.0,2861160.0,513.0,145.0,256.04,87.79,42.0,16.0
Uruguay,URY,2022-11-30,8763782.0,3005011.0,2897426.0,2861345.0,217.0,157.0,256.04,87.79,46.0,16.0
Uruguay,URY,2022-12-01,8763977.0,3005033.0,2897442.0,2861502.0,195.0,167.0,256.05,87.79,49.0,17.0
Uruguay,URY,2022-12-02,8764163.0,3005075.0,2897459.0,2861629.0,186.0,176.0,256.05,87.8,51.0,22.0
Uruguay,URY,2022-12-03,8764179.0,3005077.0,2897460.0,2861642.0,16.0,176.0,256.05,87.8,51.0,22.0
Uruguay,URY,2022-12-06,8764952.0,3005161.0,2897524.0,2862267.0,580.0,198.0,256.08,87.8,58.0,24.0
Uruguay,URY,2022-12-07,8765157.0,3005176.0,2897534.0,2862447.0,205.0,196.0,256.08,87.8,57.0,24.0
Uruguay,URY,2022-12-08,8765585.0,3005230.0,2897586.0,2862769.0,428.0,230.0,256.09,87.8,67.0,28.0
Uruguay,URY,2022-12-09,8765886.0,3005258.0,2897608.0,2863020.0,301.0,246.0,256.1,87.8,72.0,26.0
Uruguay,URY,2022-12-10,8765907.0,3005262.0,2897610.0,2863035.0,21.0,247.0,256.1,87.8,72.0,26.0
Uruguay,URY,2022-12-13,8767164.0,3005340.0,2897694.0,2864130.0,947.0,316.0,256.14,87.8,92.0,26.0
Uruguay,URY,2022-12-14,8767655.0,3005355.0,2897716.0,2864584.0,491.0,357.0,256.15,87.8,104.0,26.0
Uruguay,URY,2022-12-15,8768411.0,3005434.0,2897798.0,2865179.0,756.0,404.0,256.18,87.81,118.0,29.0
Uruguay,URY,2022-12-16,8769040.0,3005470.0,2897833.0,2865737.0,629.0,451.0,256.2,87.81,132.0,30.0
Uruguay,URY,2022-12-17,8769079.0,3005472.0,2897834.0,2865773.0,39.0,453.0,256.2,87.81,132.0,30.0
Uruguay,URY,2022-12-20,8770870.0,3005546.0,2897932.0,2867392.0,1428.0,529.0,256.25,87.81,155.0,29.0
Uruguay,URY,2022-12-21,8771489.0,3005572.0,2897962.0,2867955.0,619.0,548.0,256.27,87.81,160.0,31.0
Uruguay,URY,2022-12-22,8772379.0,3005657.0,2898043.0,2868679.0,890.0,567.0,256.29,87.81,166.0,32.0
Uruguay,URY,2022-12-23,8772866.0,3005688.0,2898064.0,2869114.0,487.0,547.0,256.31,87.81,160.0,31.0
Uruguay,URY,2022-12-27,8776202.0,3005793.0,2898179.0,2872230.0,2704.0,762.0,256.4,87.82,223.0,35.0
Uruguay,URY,2022-12-28,8777532.0,3005843.0,2898243.0,2873446.0,1330.0,863.0,256.44,87.82,252.0,39.0
Uruguay,URY,2022-12-29,8778974.0,3005943.0,2898334.0,2874697.0,1442.0,942.0,256.49,87.82,275.0,41.0
Uruguay,URY,2022-12-30,8779755.0,3005967.0,2898364.0,2875424.0,781.0,984.0,256.51,87.82,287.0,40.0
Uruguay,URY,2023-01-03,8785930.0,3006176.0,2898550.0,2881204.0,3711.0,1390.0,256.69,87.83,406.0,55.0
Uruguay,URY,2023-01-04,8789332.0,3006282.0,2898651.0,2884399.0,3402.0,1686.0,256.79,87.83,493.0,63.0
Uruguay,URY,2023-01-05,8792779.0,3006429.0,2898802.0,2887548.0,3447.0,1972.0,256.89,87.84,576.0,69.0
Uruguay,URY,2023-01-06,8792795.0,3006429.0,2898802.0,2887564.0,16.0,1863.0,256.89,87.84,544.0,66.0
Uruguay,URY,2023-01-07,8792805.0,3006429.0,2898802.0,2887574.0,10.0,1747.0,256.89,87.84,510.0,61.0
Uruguay,URY,2023-01-10,8798817.0,3006664.0,2898970.0,2893183.0,3219.0,1841.0,257.07,87.84,538.0,70.0
Uruguay,URY,2023-01-11,8801695.0,3006784.0,2899073.0,2895838.0,2878.0,1766.0,257.15,87.85,516.0,72.0
Uruguay,URY,2023-01-12,8804583.0,3006966.0,2899206.0,2898411.0,2888.0,1686.0,257.23,87.85,493.0,77.0
Uruguay,URY,2023-01-13,8807115.0,3007058.0,2899284.0,2900773.0,2532.0,2046.0,257.31,87.85,598.0,90.0
Uruguay,URY,2023-01-14,8807128.0,3007059.0,2899284.0,2900785.0,13.0,2046.0,257.31,87.85,598.0,90.0
Uruguay,URY,2023-01-17,8811247.0,3007249.0,2899415.0,2904583.0,1974.0,1776.0,257.43,87.86,519.0,84.0
Uruguay,URY,2023-01-18,8812866.0,3007324.0,2899473.0,2906069.0,1619.0,1596.0,257.48,87.86,466.0,77.0
Uruguay,URY,2023-01-19,8814474.0,3007412.0,2899563.0,2907499.0,1608.0,1413.0,257.52,87.86,413.0,64.0
Uruguay,URY,2023-01-20,8816056.0,3007474.0,2899630.0,2908952.0,1582.0,1277.0,257.57,87.87,373.0,59.0
Uruguay,URY,2023-01-21,8816075.0,3007474.0,2899630.0,2908971.0,19.0,1278.0,257.57,87.87,373.0,59.0
Uruguay,URY,2023-01-22,8816082.0,3007474.0,2899632.0,2908976.0,7.0,1126.0,257.57,87.87,329.0,52.0
Uruguay,URY,2023-01-23,8817503.0,3007589.0,2899706.0,2910208.0,1421.0,1176.0,257.61,87.87,344.0,61.0
Uruguay,URY,2023-01-24,8818623.0,3007650.0,2899755.0,2911218.0,1120.0,1054.0,257.64,87.87,308.0,57.0
Uruguay,URY,2023-01-25,8819769.0,3007717.0,2899813.0,2912239.0,1146.0,986.0,257.68,87.87,288.0,56.0
Uruguay,URY,2023-01-26,8820948.0,3007818.0,2899907.0,2913223.0,1179.0,925.0,257.71,87.88,270.0,58.0
Uruguay,URY,2023-01-27,8821813.0,3007861.0,2899969.0,2913983.0,865.0,822.0,257.74,87.88,240.0,55.0
Uruguay,URY,2023-01-28,8821833.0,3007862.0,2899970.0,2914001.0,20.0,823.0,257.74,87.88,240.0,55.0
Uruguay,URY,2023-01-31,8823978.0,3008001.0,2900099.0,2915878.0,1130.0,765.0,257.8,87.88,224.0,50.0
Uruguay,URY,2023-02-01,8824816.0,3008055.0,2900144.0,2916617.0,838.0,721.0,257.82,87.88,211.0,48.0
Uruguay,URY,2023-02-02,8825830.0,3008127.0,2900246.0,2917457.0,1014.0,697.0,257.85,87.89,204.0,44.0
Uruguay,URY,2023-02-03,8826464.0,3008155.0,2900288.0,2918021.0,634.0,664.0,257.87,87.89,194.0,42.0
Uruguay,URY,2023-02-04,8826468.0,3008156.0,2900288.0,2918024.0,4.0,662.0,257.87,87.89,193.0,42.0
Uruguay,URY,2023-02-07,8828461.0,3008300.0,2900424.0,2919737.0,976.0,640.0,257.93,87.89,187.0,43.0
Uruguay,URY,2023-02-08,8829073.0,3008327.0,2900461.0,2920285.0,612.0,608.0,257.95,87.89,178.0,39.0
Uruguay,URY,2023-02-09,8829757.0,3008375.0,2900546.0,2920836.0,684.0,561.0,257.97,87.89,164.0,35.0
Uruguay,URY,2023-02-10,8830432.0,3008415.0,2900606.0,2921411.0,675.0,567.0,257.99,87.89,166.0,37.0
Uruguay,URY,2023-02-11,8830435.0,3008415.0,2900606.0,2921414.0,3.0,567.0,257.99,87.89,166.0,37.0
Uruguay,URY,2023-02-14,8831500.0,3008504.0,2900696.0,2922300.0,539.0,434.0,258.02,87.9,127.0,29.0
Uruguay,URY,2023-02-15,8832006.0,3008537.0,2900745.0,2922724.0,506.0,419.0,258.03,87.9,122.0,30.0
Uruguay,URY,2023-02-16,8832697.0,3008608.0,2900828.0,2923261.0,691.0,420.0,258.06,87.9,123.0,33.0
Uruguay,URY,2023-02-17,8833167.0,3008640.0,2900872.0,2923655.0,470.0,391.0,258.07,87.9,114.0,32.0
Uruguay,URY,2023-02-18,8833168.0,3008641.0,2900872.0,2923655.0,1.0,390.0,258.07,87.9,114.0,32.0
Uruguay,URY,2023-02-22,8833600.0,3008681.0,2900919.0,2924000.0,429.0,228.0,258.08,87.9,67.0,21.0
Uruguay,URY,2023-02-23,8834180.0,3008735.0,2900989.0,2924456.0,580.0,212.0,258.1,87.9,62.0,18.0
Uruguay,URY,2023-02-24,8834587.0,3008759.0,2901028.0,2924800.0,407.0,203.0,258.11,87.9,59.0,17.0
Uruguay,URY,2023-02-27,8835089.0,3008797.0,2901111.0,2925181.0,500.0,274.0,258.12,87.9,80.0,22.0
Uruguay,URY,2023-02-28,8835514.0,3008836.0,2901145.0,2925533.0,425.0,335.0,258.14,87.91,98.0,28.0
Uruguay,URY,2023-03-01,8835854.0,3008863.0,2901187.0,2925804.0,340.0,322.0,258.15,87.91,94.0,26.0
Uruguay,URY,2023-03-02,8836229.0,3008910.0,2901274.0,2926045.0,375.0,293.0,258.16,87.91,86.0,25.0
Uruguay,URY,2023-03-03,8836535.0,3008938.0,2901321.0,2926276.0,306.0,278.0,258.17,87.91,81.0,26.0
Uruguay,URY,2023-03-04,8836538.0,3008938.0,2901322.0,2926278.0,3.0,279.0,258.17,87.91,82.0,26.0
Uruguay,URY,2023-03-07,8837123.0,3008999.0,2901403.0,2926721.0,287.0,230.0,258.18,87.91,67.0,23.0
Uruguay,URY,2023-03-08,8837337.0,3009018.0,2901426.0,2926893.0,214.0,212.0,258.19,87.91,62.0,22.0
Uruguay,URY,2023-03-09,8837654.0,3009056.0,2901469.0,2927129.0,317.0,204.0,258.2,87.91,60.0,21.0
Uruguay,URY,2023-03-10,8837918.0,3009071.0,2901502.0,2927345.0,264.0,198.0,258.21,87.91,58.0,19.0
Uruguay,URY,2023-03-13,8838211.0,3009097.0,2901538.0,2927576.0,283.0,196.0,258.22,87.91,57.0,19.0
Uruguay,URY,2023-03-14,8838475.0,3009122.0,2901564.0,2927789.0,264.0,193.0,258.22,87.91,56.0,18.0
Uruguay,URY,2023-03-15,8838692.0,3009140.0,2901590.0,2927962.0,217.0,194.0,258.23,87.91,57.0,17.0
Uruguay,URY,2023-03-16,8839011.0,3009155.0,2901647.0,2928209.0,319.0,194.0,258.24,87.92,57.0,14.0
Uruguay,URY,2023-03-17,8839341.0,3009193.0,2901672.0,2928476.0,330.0,203.0,258.25,87.92,59.0,17.0
Uruguay,URY,2023-03-18,8839344.0,3009193.0,2901672.0,2928479.0,3.0,203.0,258.25,87.92,59.0,17.0
Uruguay,URY,2023-03-21,8839788.0,3009242.0,2901735.0,2928811.0,218.0,188.0,258.26,87.92,55.0,17.0
Uruguay,URY,2023-03-22,8840052.0,3009259.0,2901758.0,2929035.0,264.0,194.0,258.27,87.92,57.0,17.0
Uruguay,URY,2023-03-23,8840425.0,3009311.0,2901829.0,2929285.0,373.0,202.0,258.28,87.92,59.0,22.0
Uruguay,URY,2023-03-24,8840708.0,3009334.0,2901854.0,2929520.0,283.0,195.0,258.29,87.92,57.0,20.0
Uruguay,URY,2023-03-28,8841254.0,3009392.0,2901919.0,2929943.0,201.0,209.0,258.31,87.92,61.0,21.0
Uruguay,URY,2023-03-29,8841522.0,3009405.0,2901949.0,2930168.0,268.0,210.0,258.31,87.92,61.0,21.0
Uruguay,URY,2023-03-30,8841764.0,3009434.0,2901989.0,2930341.0,242.0,191.0,258.32,87.92,56.0,18.0
Uruguay,URY,2023-03-31,8841960.0,3009450.0,2902019.0,2930491.0,196.0,179.0,258.33,87.92,52.0,17.0
Uruguay,URY,2023-04-04,8841995.0,3009451.0,2902021.0,2930523.0,19.0,106.0,258.33,87.92,31.0,8.0
Uruguay,URY,2023-04-05,8842015.0,3009454.0,2902022.0,2930539.0,20.0,70.0,258.33,87.92,20.0,7.0
Uruguay,URY,2023-04-11,8842133.0,3009468.0,2902050.0,2930615.0,69.0,20.0,258.33,87.92,6.0,2.0
Uruguay,URY,2023-04-12,8842175.0,3009474.0,2902057.0,2930644.0,42.0,23.0,258.33,87.92,7.0,3.0
Uruguay,URY,2023-04-13,8842400.0,3009497.0,2902099.0,2930804.0,225.0,54.0,258.34,87.93,16.0,6.0
Uruguay,URY,2023-04-14,8842569.0,3009512.0,2902124.0,2930933.0,169.0,76.0,258.34,87.93,22.0,8.0
Uruguay,URY,2023-04-15,8842573.0,3009512.0,2902124.0,2930937.0,4.0,76.0,258.34,87.93,22.0,8.0
Uruguay,URY,2023-04-18,8842646.0,3009520.0,2902132.0,2930994.0,72.0,73.0,258.35,87.93,21.0,7.0
